sample_number	sample_name	number_reads_after_clipmerge_prior_mapping	number_reads_mapped_prior_rmdup	number_reads_mapped_prior_rmdup_qf	number_duplicates_removed	number_reads_mapped_after_rmdup	percent_endogenous_dna	percent_endogenous_dna_qf	cluster_factor	mean_fold_coverage	std_dev_coverage	percent_coverage_morethan_1x	percent_coverage_morethan_2x	percent_coverage_morethan_3x	percent_coverage_morethan_4x	percent_coverage_morethan_5x	frequency_damage_1st_base_3prime	frequency_damage_2nd_base_3prime	frequency_damage_1st_base_5prime	frequency_damage_2nd_base_5prime	average_fragment_length	median_fragment_length	percent_gc_content	species	mapping_params
Sample 69/115	MTM002.A0101	3065269	225	2	0	2	0.007	0	1	0	0.0062	0	0	0	0	0	0	0	0	0	54.5	54.5	49.07	Treponema_denticola	strict
Sample 70/115	MTM003.A0101	34546048	89463	68527	3412	65115	0.259	0.198	1.052	1.6311	2.1451	52.66	38.89	27.48	18.34	11.42	0.0197	0.0255	0.0199	0.0316	71.22	75	40.37	Treponema_denticola	strict
Sample 71/115	MTM004.A0101	4106490	940	353	26	327	0.023	0.009	1.08	0.0066	0.081	0.66	0	0	0	0	0.1077	0.0455	0.0545	0	57.43	54	39.34	Treponema_denticola	strict
Sample 72/115	MTM005.A0101	3434086	413	6	0	6	0.012	0	1	1e-4	0.0102	0.01	0	0	0	0	0	0	0	0	38	39.5	52.65	Treponema_denticola	strict
Sample 73/115	MTM006.A0101	7069851	793	155	13	142	0.011	0.002	1.092	0.0027	0.0529	0.26	0	0	0	0	0.0606	0	0	0.0323	53.85	49	40.49	Treponema_denticola	strict
Sample 74/115	MTM008.A0101	5164298	495	4	0	4	0.01	0	1	1e-4	0.0102	0.01	0	0	0	0	0	1	0	0	61.25	40	48.97	Treponema_denticola	strict
Sample 75/115	MTM009.A0101	2385491	5881	4095	301	3794	0.247	0.172	1.079	0.0823	0.3025	7.49	0.7	0.05	0	0	0.0386	0.0503	0.0547	0.0355	61.71	58	40.32	Treponema_denticola	strict
Sample 76/115	MTM010.A0101	9123626	1951	23	3	20	0.021	0	1.15	3e-4	0.0295	0.01	0.01	0	0	0	0	0.25	0.25	0	37	34	52.12	Treponema_denticola	strict
Sample 77/115	MTM011.A0101	4775010	406	4	1	3	0.009	0	1.333	0	0.0059	0	0	0	0	0	0	0	0	0	34	33	52	Treponema_denticola	strict
Sample 78/115	MTM012.A0101	10623025	1086	13	0	13	0.01	0	1	2e-4	0.0152	0.02	0	0	0	0	0	1	0	0	46.62	39	46.28	Treponema_denticola	strict
Sample 79/115	MTM013.A0101	7105486	987	12	0	12	0.014	0	1	2e-4	0.0142	0.02	0	0	0	0	0	0	0	0	48.08	41	44.19	Treponema_denticola	strict
Sample 80/115	MTS001.A0101	6540914	689	15	0	15	0.011	0	1	3e-4	0.0173	0.03	0	0	0	0	0	0	0	0	56.6	44	42.22	Treponema_denticola	strict
Sample 81/115	MTS002.A0101	6562562	615	4	1	3	0.009	0	1.333	1e-4	0.0076	0.01	0	0	0	0	0	0	0	0	54.67	57	45.12	Treponema_denticola	strict
Sample 82/115	MTS003.A0101	7532301	902	161	7	154	0.012	0.002	1.045	0.0029	0.0542	0.29	0	0	0	0	0.0526	0.0714	0.08	0.037	54.44	52.5	41.14	Treponema_denticola	strict
Sample 83/115	OAK001.A0101	11211671	6340	3753	1034	2719	0.057	0.033	1.38	0.0342	0.2084	3.15	0.2	0.03	0.01	0	0.3479	0.1818	0.3728	0.1766	35.73	34	32.01	Treponema_denticola	strict
Sample 84/115	OAK002.A0101	14005970	2958	876	28	848	0.021	0.006	1.033	0.0126	0.1898	1.01	0.04	0.03	0.03	0.03	0.1772	0.1176	0.2403	0.0867	42.11	37	35.61	Treponema_denticola	strict
Sample 85/115	OAK003.A0101	17189509	10067	5103	101	5002	0.059	0.03	1.02	0.0861	0.3358	7.66	0.72	0.1	0.04	0.02	0.172	0.0823	0.1501	0.0999	48.95	43	38.5	Treponema_denticola	strict
Sample 86/115	OAK004.A0101	13488774	10509	6292	287	6005	0.078	0.047	1.048	0.1001	0.338	9.09	0.79	0.08	0.02	0.01	0.1882	0.0688	0.1878	0.0886	47.39	41	37.47	Treponema_denticola	strict
Sample 87/115	OAK005.A0101	16940328	20788	13622	319	13303	0.123	0.08	1.024	0.2405	0.5566	19.46	3.62	0.64	0.15	0.06	0.1424	0.0985	0.1604	0.1085	51.4	46	38.33	Treponema_denticola	strict
Sample 88/115	OME002.A0101	13994463	1166	42	3	39	0.008	0	1.077	8e-4	0.0313	0.07	0.01	0	0	0	0	0	0	0	55.51	48	43.97	Treponema_denticola	strict
Sample 89/115	OME003.A0101	13956736	1127	44	0	44	0.008	0	1	0.001	0.0349	0.09	0.01	0	0	0	0	0.125	0	0	63.41	66	40.9	Treponema_denticola	strict
Sample 90/115	OME005.A0101	9470819	667	0	0	0	0.007	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Treponema_denticola	strict
Sample 91/115	OME007.A0101	11490181	927	2	0	2	0.008	0	1	0	0.0057	0	0	0	0	0	0	0	0	0	47	47	41.94	Treponema_denticola	strict
Sample 92/115	OME009.A0101	7422246	370	2	0	2	0.005	0	1	0	0.0049	0	0	0	0	0	0	0	0	0	34	34	54.41	Treponema_denticola	strict
Sample 93/115	PES001.B0101	11872279	2180	951	93	858	0.018	0.008	1.108	0.0157	0.1288	1.51	0.06	0	0	0	0.2841	0.1019	0.2176	0.0867	52.03	49	39.89	Treponema_denticola	strict
Sample 94/115	PYK001.A0101	15248245	16165	10908	239	10669	0.106	0.072	1.022	0.1779	0.4431	15.56	1.97	0.23	0.02	0	0.1105	0.0624	0.1129	0.0926	47.4	43	38.44	Treponema_denticola	strict
Sample 95/115	PYK002.A0101	17218978	60542	43862	932	42930	0.352	0.255	1.022	0.7806	1.054	47.47	19.88	7.11	2.35	0.77	0.1113	0.0725	0.109	0.0743	51.7	47	38.36	Treponema_denticola	strict
Sample 96/115	PYK003.A0101	14732223	23656	15081	308	14773	0.161	0.102	1.021	0.2861	0.5975	22.73	4.62	0.94	0.22	0.06	0.1009	0.0706	0.0986	0.0709	55.06	49	39.39	Treponema_denticola	strict
Sample 97/115	PYK004.A0101	16708305	18348	13066	268	12798	0.11	0.078	1.021	0.2657	0.5692	21.51	4.12	0.74	0.13	0.03	0.0815	0.0654	0.0782	0.0592	59.04	55	41.74	Treponema_denticola	strict
Sample 98/115	PYK005.A0101	21468513	11398	6892	147	6745	0.053	0.032	1.022	0.1331	0.4479	11.53	1.37	0.19	0.04	0.02	0.0643	0.0549	0.0836	0.0596	56.12	51	41.86	Treponema_denticola	strict
Sample 99/115	SPM001.A0101	4576676	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Treponema_denticola	strict
Sample 100/115	SPM002.A0101	2095474	19	0	0	0	0.001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Treponema_denticola	strict
Sample 101/115	TAF008.B0101	11524885	7635	4504	697	3807	0.066	0.039	1.183	0.0576	0.2603	5.32	0.33	0.04	0.03	0.02	0.3025	0.1415	0.2995	0.1354	43.01	39	36.31	Treponema_denticola	strict
Sample 102/115	TAF016.B0101	4769590	28	12	11	1	0.001	0	12	0	0.0032	0	0	0	0	0	0	0	0	0	30	30	43.33	Treponema_denticola	strict
Sample 103/115	TAF017.A0101	19456044	17096	11148	1366	9782	0.088	0.057	1.14	0.1547	0.5625	9.02	5.04	0.76	0.36	0.12	0.3208	0.1716	0.3481	0.1527	44.97	41	36.77	Treponema_denticola	strict
Sample 104/115	TAF018.A0101	14681780	8914	5728	1667	4061	0.061	0.039	1.41	0.0755	0.2976	6.85	0.58	0.07	0.02	0.01	0.2971	0.1492	0.302	0.1462	52.84	48	38.53	Treponema_denticola	strict
Sample 105/115	VLC001.A0101	34450702	431437	384614	10359	374255	1.252	1.116	1.028	13.9072	11.8745	79.69	76.17	73.28	70.73	68.36	0.0157	0.0152	0.015	0.0145	105.65	99	40.44	Treponema_denticola	strict
Sample 106/115	VLC002.A0101	15733227	26379	21740	533	21207	0.168	0.138	1.025	0.5992	0.9562	37.52	14.74	5.23	1.68	0.5	0.0262	0.0277	0.0307	0.022	80.33	75	42.08	Treponema_denticola	strict
Sample 107/115	VLC003.A0101	26094614	9932	7273	188	7085	0.038	0.028	1.027	0.2145	0.5597	17.19	3.12	0.64	0.2	0.09	0.0128	0.0179	0.0183	0.0145	86.09	80	42.02	Treponema_denticola	strict
Sample 108/115	VLC004.A0101	43315114	13909	8756	247	8509	0.032	0.02	1.029	0.2996	1.0197	17.62	6.12	2.27	1.04	0.61	0.0249	0.0208	0.0211	0.0181	100.1	93	40.75	Treponema_denticola	strict
Sample 109/115	VLC005.A0101	44131346	83743	66552	1837	64715	0.19	0.151	1.028	2.1018	2.3525	69.72	51.12	35.35	22.67	13.62	0.0552	0.0466	0.0536	0.042	92.34	85	39.56	Treponema_denticola	strict
Sample 110/115	VLC008.A0101	35776120	53965	44475	1429	43046	0.151	0.124	1.033	1.5924	1.9417	62.08	41.04	25.04	14.05	7.37	0.0229	0.0217	0.0159	0.0173	105.18	98	40.13	Treponema_denticola	strict
Sample 111/115	VLC009.A0101	33664784	25556	21610	680	20930	0.076	0.064	1.032	0.769	1.1929	44.29	20.04	7.78	2.65	0.87	0.0203	0.0218	0.0205	0.0197	104.46	98	39.81	Treponema_denticola	strict
Sample 112/115	VLC010.A0101	19113086	5437	4301	102	4199	0.028	0.023	1.024	0.1536	0.4383	13.21	1.7	0.25	0.07	0.04	0.0359	0.0269	0.0275	0.028	103.99	97	40.69	Treponema_denticola	strict
Sample 113/115	VLD001.A0101	9040714	1350	441	99	342	0.015	0.005	1.289	0.0061	0.0815	0.59	0.01	0	0	0	0.1467	0.0448	0.1528	0.0755	50.95	46	38.65	Treponema_denticola	strict
Sample 114/115	WAL001.A0101	14881423	1003	21	0	21	0.007	0	1	3e-4	0.0178	0.03	0	0	0	0	0.2	0	0	0.25	42.9	39	39.62	Treponema_denticola	strict
Sample 115/115	ZAF001.A0101	8749845	331	32	20	12	0.004	0	2.667	2e-4	0.0167	0.02	0	0	0	0	0	0	0	0	56.67	56	40	Treponema_denticola	strict
Sample 1/107	ABM006.A0101	8057367	7426	3435	104	3331	0.092	0.043	1.031	0.0525	0.2406	4.87	0.35	0.03	0	0	0.0447	0.034	0.0466	0.0352	43.22	39	50.95	Treponema_socranskii	strict
Sample 2/107	ABM007.A0101	12981357	5248	1730	37	1693	0.04	0.013	1.022	0.0265	0.1719	2.48	0.16	0.01	0	0	0.0373	0.0467	0.0303	0.0299	43	38	51.29	Treponema_socranskii	strict
Sample 3/107	ABM008.A0101	5032357	1766	549	10	539	0.035	0.011	1.019	0.0079	0.0903	0.78	0.01	0	0	0	0.0373	0.037	0.0403	0.0305	40.41	37	51.26	Treponema_socranskii	strict
Sample 4/107	BAN001.A0101	10106625	33	1	0	1	0	0	1	0	0.0035	0	0	0	0	0	0	0	0	0	34	34	50	Treponema_socranskii	strict
Sample 5/107	BIT001.A0101	23239961	1190	21	2	19	0.005	0	1.105	3e-4	0.017	0.03	0	0	0	0	0	0	0	0	38.68	33	57.1	Treponema_socranskii	strict
Sample 6/107	BSQ001.A0101	10866912	2595	1350	29	1321	0.024	0.012	1.022	0.0196	0.1416	1.92	0.04	0	0	0	0.1588	0.0824	0.1714	0.0646	40.69	37	48.28	Treponema_socranskii	strict
Sample 7/107	CDC005.A0101	4526782	1269	466	23	443	0.028	0.01	1.052	0.0076	0.0882	0.74	0.01	0	0	0	0.04	0.0784	0.0444	0.022	46.88	43	50.45	Treponema_socranskii	strict
Sample 8/107	CDC006.A0101	15120313	9098	3702	72	3630	0.06	0.024	1.02	0.0582	0.2614	5.24	0.52	0.06	0.01	0	0.0572	0.0508	0.0458	0.0225	44	39	50.23	Treponema_socranskii	strict
Sample 9/107	CDC007.A0101	15878673	3002	863	27	836	0.019	0.005	1.032	0.0118	0.1108	1.15	0.03	0	0	0	0.0846	0.0321	0.0741	0.0272	38.68	35	49.24	Treponema_socranskii	strict
Sample 10/107	CDC008.A0101	15094966	11226	4834	158	4676	0.074	0.032	1.034	0.07	0.2862	6.25	0.66	0.08	0.01	0	0.0541	0.041	0.0602	0.0404	41.03	37	49.1	Treponema_socranskii	strict
Sample 11/107	CDC009.A0101	14286106	3366	1291	22	1269	0.024	0.009	1.017	0.0209	0.1506	1.98	0.1	0	0	0	0.0509	0.0277	0.0351	0.029	45.17	41	48.95	Treponema_socranskii	strict
Sample 12/107	CDC010.A0101	15031925	13216	5334	148	5186	0.088	0.035	1.029	0.0781	0.3114	6.75	0.89	0.14	0.02	0	0.0583	0.056	0.0717	0.0512	41.28	37	49.66	Treponema_socranskii	strict
Sample 13/107	CDC011.A0101	9141614	5982	2646	129	2517	0.065	0.029	1.051	0.0447	0.2256	4.11	0.33	0.03	0.01	0	0.0351	0.0421	0.0454	0.037	48.75	45	50.99	Treponema_socranskii	strict
Sample 14/107	DJA002.A0101	11978137	6222	2400	79	2321	0.052	0.02	1.034	0.0344	0.1964	3.2	0.22	0.02	0	0	0.0435	0.0392	0.0349	0.046	40.69	37	51.01	Treponema_socranskii	strict
Sample 15/107	DJA006.A0101	13754707	11356	4764	114	4650	0.083	0.035	1.025	0.0677	0.2861	5.96	0.7	0.09	0.02	0	0.0378	0.0346	0.046	0.0399	39.9	36	51.55	Treponema_socranskii	strict
Sample 16/107	DJA007.A0101	17395667	11517	4353	113	4240	0.066	0.025	1.027	0.0672	0.2852	5.92	0.7	0.09	0.01	0	0.0434	0.0421	0.047	0.0484	43.49	39	51.16	Treponema_socranskii	strict
Sample 17/107	EBO001.A0101	15767290	44916	18718	922	17796	0.285	0.119	1.052	0.273	0.8571	14.18	6.41	3.25	1.67	0.87	0.0261	0.0217	0.0234	0.023	42.07	38	51.77	Treponema_socranskii	strict
Sample 18/107	EBO003.A0101	20549945	25373	11049	729	10320	0.123	0.054	1.071	0.1564	0.4586	12.52	2.49	0.49	0.11	0.02	0.0412	0.0353	0.0384	0.0363	41.54	37	51.04	Treponema_socranskii	strict
Sample 19/107	EBO008.A0101	11592824	7704	2915	87	2828	0.066	0.025	1.031	0.0457	0.2333	4.09	0.43	0.05	0	0	0.0391	0.0333	0.0347	0.0504	44.34	39	51.77	Treponema_socranskii	strict
Sample 20/107	EBO009.A0101	3668406	2912	1130	24	1106	0.079	0.031	1.022	0.0169	0.1334	1.63	0.06	0	0	0	0.0651	0.068	0.0556	0.0344	41.93	38	51.57	Treponema_socranskii	strict
Sample 21/107	ECO002.B0101	24662284	8498	3452	81	3371	0.034	0.014	1.024	0.0478	0.2262	4.51	0.25	0.02	0	0	0.2657	0.0846	0.2744	0.1032	38.85	36	47.03	Treponema_socranskii	strict
Sample 22/107	ECO004.B0101	20400171	26712	13787	791	12996	0.131	0.068	1.061	0.184	0.489	15.05	2.66	0.49	0.12	0.03	0.3039	0.1398	0.2761	0.149	38.82	36	45.85	Treponema_socranskii	strict
Sample 23/107	ECO006.B0101	10488914	338	48	3	45	0.003	0	1.067	6e-4	0.0248	0.06	0	0	0	0	0.1	0	0.25	0.1111	37.49	34	46.47	Treponema_socranskii	strict
Sample 24/107	ECO010.B0101	12246134	3037	1021	10	1011	0.025	0.008	1.01	0.0143	0.123	1.39	0.05	0	0	0	0.2589	0.1762	0.3191	0.1393	38.89	36	47.91	Treponema_socranskii	strict
Sample 25/107	EMN001.A0101	12579489	3310	1436	49	1387	0.026	0.011	1.035	0.0251	0.1742	2.35	0.09	0.03	0.02	0.01	0.2248	0.0759	0.1847	0.1046	49.57	44	49.15	Treponema_socranskii	strict
Sample 26/107	ESA003.A0101	10129501	9456	5169	119	5050	0.093	0.051	1.024	0.0961	0.33	8.63	0.86	0.09	0.01	0	0.0431	0.0457	0.0495	0.0376	52.16	47	49.54	Treponema_socranskii	strict
Sample 27/107	ESA004.A0101	7824141	7767	4211	90	4121	0.099	0.054	1.022	0.0664	0.2655	6.24	0.37	0.03	0	0	0.0508	0.0381	0.0586	0.0418	44.17	40	49.48	Treponema_socranskii	strict
Sample 28/107	ESA006.A0101	11233426	10522	5505	107	5398	0.094	0.049	1.02	0.1032	0.3563	8.86	1.24	0.2	0.03	0	0.0678	0.0496	0.0613	0.0487	52.43	47	50.59	Treponema_socranskii	strict
Sample 29/107	ESA007.A0101	9903431	14872	8851	177	8674	0.15	0.089	1.02	0.1651	0.4334	14.3	1.94	0.24	0.03	0	0.0414	0.0296	0.0417	0.0373	52.18	47	49.55	Treponema_socranskii	strict
Sample 30/107	ESA008.A0101	9119930	11424	6139	119	6020	0.125	0.067	1.02	0.1108	0.3596	9.74	1.17	0.14	0.02	0	0.0461	0.0475	0.0402	0.0494	50.47	45	49.46	Treponema_socranskii	strict
Sample 31/107	FDM001.A0101	4889751	593	10	0	10	0.012	0	1	1e-4	0.0112	0.01	0	0	0	0	0	0	0	0	34.4	33	54.81	Treponema_socranskii	strict
Sample 32/107	FUM001.A0101	10808498	2559	982	748	234	0.024	0.009	4.197	0.0038	0.0652	0.35	0.02	0	0	0	0.2115	0.0588	0.1803	0.1489	43.99	38	50.44	Treponema_socranskii	strict
Sample 33/107	FUM002.A0101	17157534	2017	407	22	385	0.012	0.002	1.057	0.0056	0.0749	0.56	0	0	0	0	0.1605	0.1972	0.1905	0.1304	39.78	36	47.53	Treponema_socranskii	strict
Sample 34/107	FUM003.A0101	15708618	716	36	6	30	0.005	0	1.2	4e-4	0.0227	0.04	0	0	0	0	0.0909	0.1818	0	0	40.8	34.5	54.08	Treponema_socranskii	strict
Sample 35/107	GDC002.A0101	11300654	7119	2400	75	2325	0.063	0.021	1.032	0.0336	0.1987	3.06	0.26	0.03	0	0	0.0456	0.0377	0.029	0.039	39.67	36	51.23	Treponema_socranskii	strict
Sample 36/107	GDC004.A0101	12302652	1369	7	1	6	0.011	0	1.167	1e-4	0.0086	0.01	0	0	0	0	0	0	0	0	34.33	32.5	51.22	Treponema_socranskii	strict
Sample 37/107	GDC005.A0101	9931068	6798	2280	87	2193	0.068	0.023	1.04	0.0317	0.1913	2.89	0.25	0.02	0	0	0.0376	0.0347	0.0498	0.0323	39.6	36	50.3	Treponema_socranskii	strict
Sample 38/107	GDN001.A0101	30835470	3672	1347	703	644	0.012	0.004	2.092	0.0101	0.1033	0.98	0.03	0	0	0	0.2603	0.2273	0.2414	0.0797	43	38	47.81	Treponema_socranskii	strict
Sample 39/107	GDN001.C0101	20505644	414	0	0	0	0.002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Treponema_socranskii	strict
Sample 40/107	GOY005.A0101	9163118	2042	586	15	571	0.022	0.006	1.026	0.0083	0.0915	0.82	0.01	0	0	0	0.1259	0.1111	0.1603	0.0901	39.7	37	49.76	Treponema_socranskii	strict
Sample 41/107	GOY006.A0101	3799236	910	301	9	292	0.024	0.008	1.031	0.0045	0.0674	0.45	0	0	0	0	0.0921	0.0968	0.1449	0.0492	42.34	38	49.02	Treponema_socranskii	strict
Sample 42/107	GUE001.A0101	11156331	92	0	0	0	0.001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Treponema_socranskii	strict
Sample 43/107	IBA001.A0101	12987664	2952	159	4	155	0.023	0.001	1.026	0.0027	0.0545	0.27	0	0	0	0	0.0256	0	0.0256	0.0256	48.26	42	51.79	Treponema_socranskii	strict
Sample 44/107	IBA002.A0101	19022015	2477	98	4	94	0.013	0.001	1.043	0.0015	0.0408	0.14	0	0	0	0	0.05	0	0.04	0.0714	42.97	39	53.73	Treponema_socranskii	strict
Sample 45/107	JAE006.A0101	87883942	14848	8670	133	8537	0.017	0.01	1.016	0.2488	0.5438	20.29	3.86	0.63	0.09	0.01	0.0056	0.0199	0.0135	0.0149	79.92	76	50.68	Treponema_socranskii	strict
Sample 46/107	JAE007.A0101	66419551	18594	11767	184	11583	0.028	0.018	1.016	0.3384	0.6469	26.24	6.04	1.19	0.25	0.07	0.0103	0.011	0.0073	0.0127	80.1	76	49.92	Treponema_socranskii	strict
Sample 47/107	JAE008.A0101	65296039	60434	45099	899	44200	0.093	0.069	1.02	1.311	1.5192	63.17	34.83	17.17	8.1	3.82	0.0151	0.0132	0.0172	0.018	81.33	76	49.66	Treponema_socranskii	strict
Sample 48/107	JAE009.A0101	66062410	68123	43142	904	42238	0.103	0.065	1.021	1.1847	1.8808	48.52	26.44	15.79	10.03	6.42	0.0204	0.0179	0.025	0.0214	76.91	76	50.93	Treponema_socranskii	strict
Sample 49/107	JAE010.A0101	60027336	51153	33135	604	32531	0.085	0.055	1.019	0.9181	1.4297	45.13	22.1	11.47	6.16	3.32	0.0225	0.0177	0.0286	0.0244	77.39	76	51.05	Treponema_socranskii	strict
Sample 50/107	JAE012.A0101	62752277	85538	68270	1524	66746	0.136	0.109	1.023	1.9724	1.8744	74.92	51.91	32	18.22	9.87	0.0059	0.0058	0.0059	0.0067	81.03	76	50.73	Treponema_socranskii	strict
Sample 51/107	JAE013.A0101	38954329	7233	3995	46	3949	0.019	0.01	1.012	0.1156	0.3547	10.55	0.92	0.07	0.01	0.01	0.0185	0.0101	0.0133	0.017	80.3	76	50.54	Treponema_socranskii	strict
Sample 52/107	JAE014.A0101	68620482	134611	87870	2003	85867	0.196	0.128	1.023	2.4822	3.4922	67.53	45.72	31.25	22.26	16.75	0.0214	0.02	0.0295	0.0241	79.27	76	50.84	Treponema_socranskii	strict
Sample 53/107	JAE015.A0101	57512281	147708	89466	2901	86565	0.257	0.156	1.034	2.4647	5.0554	41.83	28.73	23.26	19.8	17.13	0.0174	0.0164	0.0179	0.0163	78.08	76	51.75	Treponema_socranskii	strict
Sample 54/107	JAE016.A0101	94564553	282987	189236	5706	183530	0.299	0.2	1.031	5.2634	7.0776	81.47	65.95	52.25	41.5	34	0.0171	0.016	0.0202	0.0187	78.64	76	50.9	Treponema_socranskii	strict
Sample 55/107	KNP001.A0102	16260023	5709	2453	47	2406	0.035	0.015	1.02	0.0537	0.2673	4.52	0.7	0.12	0.02	0.01	0.0592	0.0253	0.0826	0.0574	61.21	59	48.07	Treponema_socranskii	strict
Sample 56/107	KNP003.A0102	10394445	4806	1914	31	1883	0.046	0.018	1.016	0.0383	0.2176	3.39	0.38	0.05	0.01	0.01	0.0472	0.0483	0.0533	0.0416	55.76	51	48.64	Treponema_socranskii	strict
Sample 57/107	KNP004.A0102	184494	127	50	2	48	0.069	0.027	1.042	0.0011	0.0329	0.11	0	0	0	0	0	0	0.1429	0.0667	61.75	57	49.83	Treponema_socranskii	strict
Sample 58/107	KNP005.A0102	11095033	7528	3618	75	3543	0.068	0.033	1.021	0.0848	0.3711	6.41	1.43	0.43	0.14	0.04	0.0432	0.0446	0.0362	0.0427	65.65	67	48	Treponema_socranskii	strict
Sample 59/107	KNP006.A0102	11159677	4370	1708	39	1669	0.039	0.015	1.023	0.0336	0.1966	3.08	0.25	0.02	0	0	0.0559	0.035	0.0374	0.0448	55.23	51	48.49	Treponema_socranskii	strict
Sample 60/107	KNP007.A0102	9160659	3123	1349	16	1333	0.034	0.015	1.012	0.0299	0.1916	2.65	0.3	0.03	0.01	0	0.0528	0.0617	0.0561	0.0369	61.54	60	49.09	Treponema_socranskii	strict
Sample 61/107	KNP009.A0102	11345038	7202	3447	73	3374	0.063	0.03	1.022	0.0788	0.3192	6.67	1.01	0.16	0.03	0.01	0.0499	0.0422	0.0556	0.0552	64.07	63	48.01	Treponema_socranskii	strict
Sample 62/107	LIS001.A0101	10615930	14947	8328	170	8158	0.141	0.078	1.021	0.1638	0.4555	13.5	2.35	0.43	0.08	0.01	0.0406	0.0352	0.0459	0.04	55.07	50	50.42	Treponema_socranskii	strict
Sample 63/107	LIS002.A0101	11561710	16883	8779	201	8578	0.146	0.076	1.023	0.1406	0.4154	11.86	1.87	0.29	0.04	0	0.0532	0.0597	0.0484	0.0559	44.96	40	49.74	Treponema_socranskii	strict
Sample 64/107	LIS003.A0101	10417160	15371	8362	178	8184	0.148	0.08	1.022	0.1515	0.4311	12.78	1.98	0.33	0.05	0.01	0.0461	0.053900000000000003	0.0518	0.0566	50.78	46	49.43	Treponema_socranskii	strict
Sample 65/107	LOB001.A0101	8770905	602	73	2	71	0.007	0.001	1.028	0.0012	0.0346	0.12	0	0	0	0	0	0.0385	0.087	0	46.23	39	52.33	Treponema_socranskii	strict
Sample 66/107	MOA001.A0101	15176910	12538	6287	141	6146	0.083	0.041	1.023	0.1142	0.405	9	1.89	0.4	0.09	0.03	0.1519	0.0786	0.1555	0.0807	50.97	45	50.9	Treponema_socranskii	strict
Sample 67/107	MTK001.A0101	8268804	606	3	0	3	0.007	0	1	0	0.0062	0	0	0	0	0	0	0	0	0	35.33	36	49.52	Treponema_socranskii	strict
Sample 68/107	MTM001.A0101	3486856	708	91	7	84	0.02	0.003	1.083	0.0014	0.0381	0.14	0	0	0	0	0	0.0385	0.0769	0.037	45.65	39.5	51.76	Treponema_socranskii	strict
Sample 69/107	MTM002.A0101	3065269	226	2	0	2	0.007	0	1	0	0.0062	0	0	0	0	0	0	0	0	0	53.5	53.5	42.99	Treponema_socranskii	strict
Sample 70/107	MTM003.A0101	34546048	7477	1906	82	1824	0.022	0.006	1.045	0.0366	0.2362	3.04	0.44	0.09	0.03	0.02	0.0336	0.0204	0.0129	0.0275	55.04	52	50.49	Treponema_socranskii	strict
Sample 71/107	MTM004.A0101	4106490	710	96	4	92	0.017	0.002	1.043	0.0014	0.0381	0.14	0	0	0	0	0	0	0	0.0455	41.7	37	50.85	Treponema_socranskii	strict
Sample 72/107	MTM005.A0101	3434086	482	12	1	11	0.014	0	1.091	2e-4	0.0142	0.02	0	0	0	0	0	0	0	0	50.36	36	52.53	Treponema_socranskii	strict
Sample 73/107	MTM006.A0101	7069851	962	151	10	141	0.014	0.002	1.071	0.0024	0.0495	0.23	0	0	0	0	0	0.0244	0.0217	0.075	46.28	42	52.98	Treponema_socranskii	strict
Sample 74/107	MTM008.A0101	5164298	568	42	11	31	0.011	0.001	1.355	5e-4	0.0234	0.05	0	0	0	0	0	0	0	0	48.61	46	50.07	Treponema_socranskii	strict
Sample 75/107	MTM009.A0101	2385491	886	180	13	167	0.037	0.008	1.078	0.0028	0.054	0.28	0	0	0	0	0.0217	0.0435	0.0204	0	46.5	42	52.45	Treponema_socranskii	strict
Sample 76/107	MTM010.A0101	9123626	1929	10	2	8	0.021	0	1.25	1e-4	0.0202	0	0	0	0	0	0	0	0	0	33.5	32.5	59.54	Treponema_socranskii	strict
Sample 77/107	MTM011.A0101	4775010	366	2	0	2	0.008	0	1	0	0.0049	0	0	0	0	0	0	0	0	0	34	34	58.21	Treponema_socranskii	strict
Sample 78/107	MTM012.A0101	10623025	1011	4	0	4	0.01	0	1	1e-4	0.0081	0.01	0	0	0	0	0	0	0	0	45.75	41	54.95	Treponema_socranskii	strict
Sample 79/107	MTM013.A0101	7105486	1018	35	3	32	0.014	0	1.094	6e-4	0.0248	0.06	0	0	0	0	0.0667	0	0	0	52.91	47.5	53.84	Treponema_socranskii	strict
Sample 80/107	MTS001.A0101	6540914	1005	140	7	133	0.015	0.002	1.053	0.0021	0.0468	0.21	0	0	0	0	0.0455	0	0	0	44.3	40	53.21	Treponema_socranskii	strict
Sample 81/107	MTS002.A0101	6562562	614	6	1	5	0.009	0	1.2	1e-4	0.0099	0.01	0	0	0	0	0	0	0	0	54.4	45	53.14	Treponema_socranskii	strict
Sample 82/107	MTS003.A0101	7532301	1196	243	7	236	0.016	0.003	1.03	0.0038	0.0623	0.38	0	0	0	0	0.0469	0.0192	0.0204	0	44.17	40	51.47	Treponema_socranskii	strict
